transaction_id,event_time,customer_id,account_id,card_token,transaction_type,channel,amount,currency,merchant_id,mcc,merchant_country,beneficiary_id,beneficiary_country,device_id,ip_address,ip_country,is_fraud,fraud_type,scenario_id,label_available_at
ALD-T000092464,2026-01-15 10:01:52.803476+00:00,ALD-C003431,ALD-A003431,tok_K004452,CARD_PAYMENT,POS,15.15,EUR,M000173,4111,PT,,,,,,False,,,
ALD-T000094635,2026-01-15 14:22:55.199969+00:00,ALD-C003641,ALD-A003641,tok_K004725,CARD_PAYMENT,POS,12.88,EUR,M000341,5999,PT,,,,,,False,,,
ALD-T000103346,2026-01-17 01:49:36.318276+00:00,ALD-C000178,ALD-A000178,tok_K000228,CARD_PAYMENT,ECOM,49.0,EUR,M001597,5691,PT,,,D000257,79.2.87.149,PT,True,transaction_laundering,TXL-0000,2026-03-05 15:12:26.318276+00:00
ALD-T000103746,2026-01-17 06:41:45.987351+00:00,ALD-C003393,ALD-A003393,tok_K004404,CARD_PAYMENT,ECOM,19.9,EUR,M001597,5691,PT,,,D004802,79.223.79.22,PT,True,transaction_laundering,TXL-0000,2026-03-05 20:04:35.987351+00:00
ALD-T000104518,2026-01-17 09:42:29.223046+00:00,ALD-C003753,ALD-A003753,tok_K004876,CARD_PAYMENT,ECOM,64.15,EUR,M000076,5999,PT,,,D005312,79.112.140.88,PT,False,,,
ALD-T000107407,2026-01-17 14:09:04.816674+00:00,ALD-C000575,ALD-A000575,tok_K000742,CARD_PAYMENT,POS,10.56,EUR,M000098,5999,PT,,,,,,False,,,
ALD-T000107945,2026-01-17 14:49:22.629198+00:00,ALD-C003802,ALD-A003802,tok_K004935,CARD_PAYMENT,ECOM,151.58,EUR,M000278,5999,PT,,,D005383,79.138.244.167,PT,False,,,
ALD-T000109353,2026-01-17 16:49:59.966135+00:00,ALD-C000958,ALD-A000958,,TRANSFER,MOBILE,94.96,EUR,,,,B002361,PT,D001373,79.40.157.113,PT,False,,,
ALD-T000111367,2026-01-18 04:13:10.003472+00:00,ALD-C003666,ALD-A003666,tok_K004757,CARD_PAYMENT,ECOM,19.9,EUR,M001597,5691,PT,,,D005186,79.77.159.3,PT,True,transaction_laundering,TXL-0000,2026-03-06 17:36:00.003472+00:00
ALD-T000111422,2026-01-18 05:41:59.053800+00:00,ALD-C001508,ALD-A001508,tok_K001940,CARD_PAYMENT,ECOM,29.0,EUR,M001597,5691,PT,,,D002161,79.59.195.251,PT,True,transaction_laundering,TXL-0000,2026-03-06 19:04:49.053800+00:00
ALD-T000114357,2026-01-18 12:54:27.349697+00:00,ALD-C000591,ALD-A000591,,TRANSFER,WEB,103.31,EUR,,,,B001483,PT,D000844,79.5.225.129,PT,False,,,
ALD-T000117362,2026-01-18 16:56:07.835867+00:00,ALD-C001868,ALD-A001868,tok_K002422,CARD_PAYMENT,POS,4.33,EUR,M000476,4812,PT,,,,,,False,,,
ALD-T000118765,2026-01-18 20:28:49.434097+00:00,ALD-C003816,ALD-A003816,tok_K004954,CARD_PAYMENT,ECOM,49.0,EUR,M001597,5691,PT,,,D005399,79.85.30.74,PT,True,transaction_laundering,TXL-0000,2026-03-07 09:51:39.434097+00:00
ALD-T000119158,2026-01-19 00:51:49.589208+00:00,ALD-C003657,ALD-A003657,tok_K004746,CARD_PAYMENT,ECOM,29.0,EUR,M001597,5691,PT,,,D005172,79.238.180.14,PT,True,transaction_laundering,TXL-0000,2026-03-07 14:14:39.589208+00:00
ALD-T000120810,2026-01-19 11:32:00.708093+00:00,ALD-C003731,ALD-A003731,tok_K004843,CARD_PAYMENT,ECOM,141.64,EUR,M001294,5411,PT,,,D005278,79.218.242.23,PT,False,,,
ALD-T000121034,2026-01-19 11:59:36.293786+00:00,ALD-C001328,ALD-A001328,,TRANSFER,MOBILE,509.21,EUR,,,,B003300,PT,D001898,79.22.129.172,PT,False,,,
ALD-T000121163,2026-01-19 12:14:24.764130+00:00,ALD-C002791,ALD-A002791,,TRANSFER,BRANCH,477.39,EUR,,,,B006990,PT,,,,False,,,
ALD-T000124142,2026-01-19 18:00:24.226116+00:00,ALD-C001004,ALD-A001004,tok_K001290,CARD_PAYMENT,ECOM,19.9,EUR,M001597,5691,PT,,,D001439,79.223.100.27,PT,True,transaction_laundering,TXL-0000,2026-03-08 07:23:14.226116+00:00
ALD-T000124590,2026-01-19 19:35:55.230269+00:00,ALD-C002086,ALD-A002086,tok_K002705,CARD_PAYMENT,POS,141.11,EUR,M000150,5999,PT,,,,,,False,,,
ALD-T000124937,2026-01-19 22:21:54.689600+00:00,ALD-C004020,ALD-A004020,tok_K005206,CARD_PAYMENT,ECOM,972.71,EUR,M000706,5732,PT,,,D006060,79.47.15.183,PT,True,fraud_ring,RING-002-ALD-C004020-0,2026-02-22 02:54:26.689600+00:00
ALD-T000126370,2026-01-20 10:46:38.426529+00:00,ALD-C003892,ALD-A003892,tok_K005050,CARD_PAYMENT,ECOM,11.69,EUR,M000299,5816,PT,,,D005497,79.11.231.160,PT,False,,,
ALD-T000130588,2026-01-20 19:14:09.831829+00:00,ALD-C002919,ALD-A002919,tok_K003789,CARD_PAYMENT,ECOM,0.57,EUR,M001538,5816,GB,,,D006192,154.59.82.179,NG,True,card_testing,CTS-0006,2026-02-04 14:38:59.831829+00:00
ALD-T000131145,2026-01-21 00:19:46.024231+00:00,ALD-C001041,ALD-A001041,tok_K001340,CARD_PAYMENT,ECOM,149.0,EUR,M001597,5691,PT,,,D001489,79.33.245.226,PT,True,transaction_laundering,TXL-0000,2026-03-09 13:42:36.024231+00:00
ALD-T000131757,2026-01-21 08:24:28.718860+00:00,ALD-C001917,ALD-A001917,tok_K002486,CARD_PAYMENT,ECOM,6.16,EUR,M000648,5812,PT,,,D002747,79.114.43.221,PT,False,,,
ALD-T000132311,2026-01-21 10:19:42.453237+00:00,ALD-C004016,ALD-A004016,,TRANSFER,MOBILE,1028.18,EUR,,,,B032822,NG,D006059,79.40.25.145,PT,True,fraud_ring,RING-002-ALD-C004016-0,2026-02-10 19:23:37.453237+00:00
ALD-T000132362,2026-01-21 10:27:10.221325+00:00,ALD-C003510,ALD-A003510,tok_K004556,CARD_PAYMENT,ECOM,19.0,EUR,M000315,5816,PT,,,D004961,79.212.163.118,PT,False,,,
ALD-T000134610,2026-01-21 14:45:19.940458+00:00,ALD-C002980,ALD-A002980,tok_K003872,CARD_PAYMENT,POS,10.73,EUR,M000431,5411,PT,,,,,,False,,,
ALD-T000134759,2026-01-21 14:59:26.225343+00:00,ALD-C002795,ALD-A002795,tok_K003631,CARD_PAYMENT,POS,4.12,EUR,M000975,5541,PT,,,,,,False,,,
ALD-T000134973,2026-01-21 15:20:29.886851+00:00,ALD-C001471,ALD-A001471,tok_K001894,CARD_PAYMENT,POS,33.68,EUR,M000561,4111,PT,,,,,,False,,,
ALD-T000136855,2026-01-21 20:33:47.553636+00:00,ALD-C000908,ALD-A000908,,TRANSFER,WEB,95.6,EUR,,,,B002241,PT,D001305,79.140.142.154,PT,False,,,
ALD-T000137237,2026-01-22 02:40:58.712917+00:00,ALD-C001348,ALD-A001348,tok_K001738,CARD_PAYMENT,ECOM,294.44,EUR,M000112,5541,PT,,,D001924,79.186.69.41,PT,False,,,
ALD-T000138743,2026-01-22 11:18:27.099919+00:00,ALD-C000736,ALD-A000736,tok_K000946,CARD_PAYMENT,ECOM,16.82,EUR,M000716,5411,PT,,,D001055,79.56.147.187,PT,False,,,
ALD-T000142707,2026-01-22 19:21:33.130169+00:00,ALD-C003340,ALD-A003340,tok_K004333,CARD_PAYMENT,ECOM,37.83,EUR,M000344,5411,PT,,,D004732,79.98.180.57,PT,False,,,
ALD-T000148463,2026-01-23 18:41:25.439357+00:00,ALD-C000650,ALD-A000650,tok_K000836,CARD_PAYMENT,POS,32.54,EUR,M000394,5812,PT,,,,,,False,,,
ALD-T000148917,2026-01-23 20:45:50.747534+00:00,ALD-C003293,ALD-A003293,,TRANSFER,MOBILE,1050.3,EUR,,,,B028943,PT,D004671,79.115.118.85,PT,False,,,
ALD-T000151271,2026-01-24 11:14:41.025700+00:00,ALD-C003713,ALD-A003713,tok_K004821,CARD_PAYMENT,POS,8.35,EUR,M001449,5541,ES,,,,,,False,,,
ALD-T000152559,2026-01-24 13:04:38.797337+00:00,ALD-C003481,ALD-A003481,,TRANSFER,MOBILE,127.0,EUR,,,,B008704,PT,D004920,79.62.105.169,PT,False,,,
ALD-T000153287,2026-01-24 13:57:28.144697+00:00,ALD-C000318,ALD-A000318,,TRANSFER,WEB,327.22,EUR,,,,B011957,PT,D000449,79.21.96.247,PT,False,,,
ALD-T000155156,2026-01-24 16:31:03.137622+00:00,ALD-C002375,ALD-A002375,,TRANSFER,MOBILE,316.92,EUR,,,,B005951,PT,D003401,79.141.37.180,PT,False,,,
ALD-T000159286,2026-01-25 11:26:13.742393+00:00,ALD-C004006,ALD-A004006,tok_K005186,CARD_PAYMENT,ECOM,356.62,EUR,M000206,5732,PT,,,D006040,79.12.90.216,PT,True,fraud_ring,RING-000-ALD-C004006-0,2026-02-23 07:12:58.742393+00:00
ALD-T000159472,2026-01-25 11:42:18.824006+00:00,ALD-C001015,ALD-A001015,tok_K001305,CARD_PAYMENT,POS,35.57,EUR,M000899,5999,PT,,,,,,False,,,
ALD-T000160856,2026-01-25 13:38:17.662798+00:00,ALD-C001004,ALD-A001004,tok_K001290,CARD_PAYMENT,POS,62.12,EUR,M001259,5691,PT,,,,,,False,,,
ALD-T000160879,2026-01-25 13:39:56.161293+00:00,ALD-C002853,ALD-A002853,tok_K003710,CARD_PAYMENT,POS,71.06,EUR,M000055,5999,PT,,,,,,False,,,
ALD-T000161423,2026-01-25 14:23:16.811597+00:00,ALD-C000647,ALD-A000647,tok_K000833,CARD_PAYMENT,POS,4.57,EUR,M000533,5812,PT,,,,,,False,,,
ALD-T000162261,2026-01-25 15:27:12.090719+00:00,ALD-C001491,ALD-A001491,,TRANSFER,WEB,737.63,EUR,,,,B003720,PT,D002133,79.122.69.81,PT,False,,,
ALD-T000164949,2026-01-25 22:56:24.585831+00:00,ALD-C003981,ALD-A003981,tok_K005160,CARD_PAYMENT,ECOM,109.17,EUR,M000986,5816,PT,,,D005615,79.240.247.72,PT,False,,,
ALD-T000169865,2026-01-26 17:16:56.941240+00:00,ALD-C004009,ALD-A004009,,TRANSFER,MOBILE,1478.0,EUR,,,,B032805,BR,D006050,79.55.207.224,PT,True,fraud_ring,RING-001-ALD-C004009-0,2026-03-01 18:34:00.941240+00:00
ALD-T000170137,2026-01-26 18:03:42.412273+00:00,ALD-C002675,ALD-A002675,tok_K003479,CARD_PAYMENT,ECOM,3.72,EUR,M001175,5812,PT,,,D003820,79.27.155.145,PT,False,,,
ALD-T000171167,2026-01-27 04:33:40.405827+00:00,ALD-C004013,ALD-A004013,,TRANSFER,MOBILE,1643.66,EUR,,,,B032805,UA,D006049,79.216.112.173,PT,True,fraud_ring,RING-001-ALD-C004013-4,2026-02-13 13:38:18.405827+00:00
ALD-T000172346,2026-01-27 10:39:23.897772+00:00,ALD-C003875,ALD-A003875,tok_K005030,CARD_PAYMENT,POS,23.8,EUR,M000881,5411,PT,,,,,,False,,,
ALD-T000177580,2026-01-28 07:07:13.891392+00:00,ALD-C003548,ALD-A003548,,TRANSFER,MOBILE,147.68,EUR,,,,B030317,PT,D005013,79.134.44.162,PT,False,,,
ALD-T000180768,2026-01-28 14:57:59.954803+00:00,ALD-C004023,ALD-A004023,,TRANSFER,MOBILE,1989.78,EUR,,,,B032838,BR,D006072,79.162.235.106,PT,True,fraud_ring,RING-003-ALD-C004023-3,2026-03-02 12:34:47.954803+00:00
ALD-T000180852,2026-01-28 15:05:28.134981+00:00,ALD-C003951,ALD-A003951,tok_K005120,CARD_PAYMENT,POS,143.27,EUR,M000296,5541,PT,,,,,,False,,,
ALD-T000181935,2026-01-28 17:13:26.749775+00:00,ALD-C002197,ALD-A002197,tok_K002851,CARD_PAYMENT,POS,1058.55,EUR,M001457,4511,PT,,,,,,False,,,
ALD-T000186597,2026-01-29 14:51:55.228430+00:00,ALD-C001042,ALD-A001042,,TRANSFER,MOBILE,732.46,EUR,,,,B016051,PT,D001490,79.235.141.1,PT,False,,,
ALD-T000186740,2026-01-29 15:06:44.574717+00:00,ALD-C003765,ALD-A003765,tok_K004890,CARD_PAYMENT,POS,9.73,EUR,M000361,5812,PT,,,,,,False,,,
ALD-T000188688,2026-01-29 20:04:23.209616+00:00,ALD-C004002,ALD-A004002,tok_K005182,CARD_PAYMENT,ECOM,811.07,EUR,M000271,5732,PT,,,D006041,79.12.90.216,PT,True,fraud_ring,RING-000-ALD-C004002-4,2026-03-08 05:34:28.209616+00:00
ALD-T000190400,2026-01-30 10:51:39.902084+00:00,ALD-C003802,ALD-A003802,tok_K004935,CARD_PAYMENT,ECOM,212.89,EUR,M000335,5541,PT,,,D005383,79.203.160.55,PT,False,,,
ALD-T000193100,2026-01-30 15:44:38.805305+00:00,ALD-C001989,ALD-A001989,tok_K002576,CARD_PAYMENT,ECOM,13.87,EUR,M000722,5411,PT,,,D002851,79.174.116.20,PT,False,,,
ALD-T000197924,2026-01-31 12:32:12.460774+00:00,ALD-C003204,ALD-A003204,,TRANSFER,MOBILE,942.56,EUR,,,,B028409,PT,D004549,79.30.96.214,PT,False,,,
ALD-T000200977,2026-01-31 16:45:46.824570+00:00,ALD-C000684,ALD-A000684,,TRANSFER,WEB,345.37,EUR,,,,B013881,PT,D000978,79.208.47.149,PT,False,,,
ALD-T000202458,2026-01-31 20:47:56.110911+00:00,ALD-C002370,ALD-A002370,tok_K003079,CARD_PAYMENT,ECOM,483.17,EUR,M001340,7011,PT,,,D003396,79.101.175.122,PT,False,,,
ALD-T000202849,2026-02-01 02:10:31.677496+00:00,ALD-C003099,ALD-A003099,tok_K004028,CARD_PAYMENT,ECOM,86.38,EUR,M000010,6051,PT,,,D004403,79.17.0.3,PT,False,,,
ALD-T000206449,2026-02-01 13:33:24.311039+00:00,ALD-C002494,ALD-A002494,,TRANSFER,WEB,324.37,EUR,,,,B024426,PT,D003567,79.31.156.100,PT,False,,,
ALD-T000207111,2026-02-01 14:24:59.919131+00:00,ALD-C000249,ALD-A000249,,TRANSFER,MOBILE,658.94,EUR,,,,B011526,PT,D000355,79.92.230.32,PT,False,,,
ALD-T000208436,2026-02-01 16:16:58.210810+00:00,ALD-C001090,ALD-A001090,tok_K001404,CARD_PAYMENT,ECOM,54.99,EUR,M000063,5411,PT,,,D001559,79.171.207.28,PT,False,,,
ALD-T000209344,2026-02-01 17:50:07.211837+00:00,ALD-C001524,ALD-A001524,tok_K001959,CARD_PAYMENT,POS,140.86,EUR,M001253,5411,PT,,,,,,False,,,
ALD-T000210411,2026-02-01 22:00:25.685323+00:00,ALD-C004016,ALD-A004016,,TRANSFER,MOBILE,2495.36,EUR,,,,B032822,VN,D006060,79.40.25.145,PT,True,fraud_ring,RING-002-ALD-C004016-1,2026-02-12 16:10:50.685323+00:00
ALD-T000210458,2026-02-01 22:39:59.546649+00:00,ALD-C000809,ALD-A000809,tok_K001034,CARD_PAYMENT,POS,21.46,EUR,M001104,5411,PT,,,,,,False,,,
ALD-T000210732,2026-02-02 05:07:16.638796+00:00,ALD-C004018,ALD-A004018,,TRANSFER,MOBILE,348.66,EUR,,,,B032822,VN,D006060,79.40.25.145,PT,True,fraud_ring,RING-002-ALD-C004018-1,2026-02-18 05:21:42.638796+00:00
ALD-T000211607,2026-02-02 09:59:00.909294+00:00,ALD-C000281,ALD-A000281,,TRANSFER,WEB,50.09,EUR,,,,B000701,PT,D000400,79.95.68.78,PT,False,,,
ALD-T000213320,2026-02-02 13:31:30.101795+00:00,ALD-C000975,ALD-A000975,tok_K001253,CARD_PAYMENT,POS,9.15,EUR,M000482,4111,PT,,,,,,False,,,
ALD-T000213490,2026-02-02 13:49:45.535196+00:00,ALD-C001444,ALD-A001444,tok_K001858,CARD_PAYMENT,ECOM,72.78,EUR,M001295,4812,PT,,,D002063,79.21.101.24,PT,False,,,
ALD-T000215064,2026-02-02 16:36:40.947557+00:00,ALD-C002929,ALD-A002929,tok_K003799,CARD_PAYMENT,POS,5.41,EUR,M000933,5411,PT,,,,,,False,,,
ALD-T000215133,2026-02-02 16:45:42.596589+00:00,ALD-C002938,ALD-A002938,tok_K003813,CARD_PAYMENT,POS,46.41,EUR,M001066,7011,PT,,,,,,False,,,
ALD-T000218386,2026-02-03 11:58:46.108064+00:00,ALD-C003260,ALD-A003260,tok_K004232,CARD_PAYMENT,POS,47.11,EUR,M001266,5999,PT,,,,,,False,,,
ALD-T000219668,2026-02-03 14:07:17.055076+00:00,ALD-C002085,ALD-A002085,tok_K002704,CARD_PAYMENT,POS,36.33,EUR,M000455,5411,PT,,,,,,False,,,
ALD-T000220222,2026-02-03 15:02:03.571474+00:00,ALD-C003931,ALD-A003931,,TRANSFER,MOBILE,96.62,EUR,,,,B009873,PT,D005549,79.6.117.46,PT,False,,,
ALD-T000222012,2026-02-03 18:56:45.513167+00:00,ALD-C003586,ALD-A003586,tok_K004657,CARD_PAYMENT,POS,124.53,EUR,M000148,5812,PT,,,,,,False,,,
ALD-T000222807,2026-02-04 05:30:20.197901+00:00,ALD-C002476,ALD-A002476,,TRANSFER,MOBILE,723.87,EUR,,,,B024331,PT,D003543,79.200.165.149,PT,False,,,
ALD-T000223672,2026-02-04 09:57:49.530216+00:00,ALD-C003434,ALD-A003434,tok_K004456,CARD_PAYMENT,POS,98.71,EUR,M000429,5411,PT,,,,,,False,,,
ALD-T000223850,2026-02-04 10:24:54.931582+00:00,ALD-C002657,ALD-A002657,tok_K003458,CARD_PAYMENT,POS,11.64,EUR,M001495,5411,PT,,,,,,False,,,
ALD-T000226020,2026-02-04 14:40:24.694662+00:00,ALD-C003915,ALD-A003915,,TRANSFER,MOBILE,899.13,EUR,,,,B032308,PT,D005530,79.191.65.126,PT,False,,,
ALD-T000227875,2026-02-04 18:38:28.664128+00:00,ALD-C000013,ALD-A000013,,TRANSFER,MOBILE,439.3,EUR,,,,B000031,PT,D000018,79.206.178.230,PT,False,,,
ALD-T000229718,2026-02-05 10:18:38.689800+00:00,ALD-C002615,ALD-A002615,tok_K003403,CARD_PAYMENT,ECOM,156.53,EUR,M001255,5411,PT,,,D003736,79.139.4.126,PT,False,,,
ALD-T000229777,2026-02-05 10:26:51.907521+00:00,ALD-C000913,ALD-A000913,tok_K001170,CARD_PAYMENT,POS,34.11,EUR,M000350,5541,PT,,,,,,False,,,
ALD-T000229829,2026-02-05 10:34:13.461727+00:00,ALD-C002710,ALD-A002710,tok_K003524,CARD_PAYMENT,ECOM,5.35,EUR,M000580,4812,PT,,,D003863,79.33.41.193,PT,False,,,
ALD-T000231226,2026-02-05 13:23:27.426753+00:00,ALD-C001520,ALD-A001520,tok_K001955,CARD_PAYMENT,ECOM,8.8,EUR,M000810,5812,PT,,,D002178,79.235.21.48,PT,False,,,
ALD-T000233194,2026-02-05 16:57:32.730012+00:00,ALD-C001018,ALD-A001018,tok_K001308,CARD_PAYMENT,POS,132.31,EUR,M001223,5311,PT,,,,,,False,,,
ALD-T000234931,2026-02-06 07:26:44.385294+00:00,ALD-C003394,ALD-A003394,tok_K004405,CARD_PAYMENT,ECOM,109.3,EUR,M000439,4111,PT,,,D004804,79.95.133.104,PT,False,,,
ALD-T000235422,2026-02-06 09:38:23.532649+00:00,ALD-C003986,ALD-A003986,,TRANSFER,MOBILE,154.92,EUR,,,,B010010,PT,D005621,79.49.206.66,PT,False,,,
ALD-T000236314,2026-02-06 11:47:48.698769+00:00,ALD-C000833,ALD-A000833,tok_K001066,CARD_PAYMENT,POS,26.66,EUR,M000462,5812,PT,,,,,,False,,,
ALD-T000236537,2026-02-06 12:12:52.628360+00:00,ALD-C003570,ALD-A003570,,TRANSFER,MOBILE,161.41,EUR,,,,B030430,PT,D005047,79.158.113.251,PT,False,,,
ALD-T000237464,2026-02-06 13:48:01.359636+00:00,ALD-C000588,ALD-A000588,tok_K000757,CARD_PAYMENT,POS,12.72,EUR,M000606,4111,PT,,,,,,False,,,
ALD-T000242746,2026-02-07 11:31:39.280845+00:00,ALD-C000750,ALD-A000750,tok_K000962,CARD_PAYMENT,ECOM,99.61,EUR,M000936,5691,PT,,,D001076,79.128.60.106,PT,False,,,
ALD-T000243596,2026-02-07 12:48:46.683776+00:00,ALD-C000553,ALD-A000553,tok_K000713,CARD_PAYMENT,POS,44.41,EUR,M001163,5311,PT,,,,,,False,,,
ALD-T000244236,2026-02-07 13:37:25.246433+00:00,ALD-C002290,ALD-A002290,tok_K002969,CARD_PAYMENT,ECOM,26.42,EUR,M000059,5411,PT,,,D003277,79.82.133.154,PT,False,,,
ALD-T000244798,2026-02-07 14:22:52.546609+00:00,ALD-C001044,ALD-A001044,tok_K001344,CARD_PAYMENT,POS,155.79,EUR,M000298,5411,PT,,,,,,False,,,
ALD-T000245245,2026-02-07 14:55:51.901203+00:00,ALD-C002199,ALD-A002199,tok_K002854,CARD_PAYMENT,ECOM,46.92,EUR,M001477,5999,PT,,,D003152,79.55.152.91,PT,False,,,
ALD-T000247496,2026-02-07 18:42:42.934390+00:00,ALD-C002092,ALD-A002092,,TRANSFER,MOBILE,28.78,EUR,,,,B022179,PT,D002999,79.172.8.194,PT,False,,,
ALD-T000249002,2026-02-08 08:01:18.192651+00:00,ALD-C000727,ALD-A000727,tok_K000936,CARD_PAYMENT,ECOM,36.32,EUR,M001469,5541,PT,,,D001042,79.234.97.173,PT,False,,,
ALD-T000249318,2026-02-08 09:08:39.871461+00:00,ALD-C003694,ALD-A003694,tok_K004792,CARD_PAYMENT,POS,40.28,EUR,M001079,5311,PT,,,,,,False,,,
ALD-T000250034,2026-02-08 10:41:17.966077+00:00,ALD-C000425,ALD-A000425,tok_K000547,CARD_PAYMENT,POS,21.15,EUR,M000776,5816,PT,,,,,,False,,,
ALD-T000257733,2026-02-09 11:20:32.495525+00:00,ALD-C000868,ALD-A000868,,TRANSFER,MOBILE,974.06,EUR,,,,B015003,PT,D001248,79.249.9.1,PT,False,,,
ALD-T000259091,2026-02-09 13:50:23.035820+00:00,ALD-C001050,ALD-A001050,tok_K001351,CARD_PAYMENT,ECOM,17.33,EUR,M000442,5411,PT,,,D001503,79.17.123.208,PT,False,,,
ALD-T000260099,2026-02-09 15:36:45.790320+00:00,ALD-C001068,ALD-A001068,,TRANSFER,WEB,132.25,EUR,,,,B002646,PT,D001529,79.227.229.117,PT,False,,,
ALD-T000261540,2026-02-09 19:13:44.354062+00:00,ALD-C002117,ALD-A002117,tok_K002746,CARD_PAYMENT,POS,44.59,EUR,M000919,5311,PT,,,,,,False,,,
ALD-T000262222,2026-02-10 06:00:00+00:00,ALD-C002595,ALD-A002595,,TRANSFER,MOBILE,268.71,EUR,,,,B024994,PT,D003710,79.158.227.69,PT,False,,,
ALD-T000264334,2026-02-10 12:51:03.206720+00:00,ALD-C002171,ALD-A002171,tok_K002818,CARD_PAYMENT,POS,17.82,EUR,M000443,5541,PT,,,,,,False,,,
ALD-T000266330,2026-02-10 16:33:10.049975+00:00,ALD-C001920,ALD-A001920,tok_K002489,CARD_PAYMENT,POS,9.24,EUR,M001078,5411,PT,,,,,,False,,,
ALD-T000266580,2026-02-10 17:02:47.076125+00:00,ALD-C001363,ALD-A001363,tok_K001756,CARD_PAYMENT,ECOM,36.81,EUR,M001003,5691,PT,,,D001947,79.106.17.126,PT,False,,,
ALD-T000269761,2026-02-11 12:03:57.955779+00:00,ALD-C003374,ALD-A003374,tok_K004379,CARD_PAYMENT,POS,593.27,EUR,M000494,7011,PT,,,,,,False,,,
ALD-T000271381,2026-02-11 14:50:56.645195+00:00,ALD-C000282,ALD-A000282,tok_K000357,CARD_PAYMENT,POS,135.81,EUR,M000276,7011,PT,,,,,,False,,,
ALD-T000272603,2026-02-11 17:17:33.117249+00:00,ALD-C002721,ALD-A002721,tok_K003539,CARD_PAYMENT,ECOM,10.09,EUR,M000177,5812,PT,,,D003879,79.31.124.23,PT,False,,,
ALD-T000275373,2026-02-12 11:31:33.446879+00:00,ALD-C001441,ALD-A001441,tok_K001855,CARD_PAYMENT,POS,544.3,EUR,M000786,5732,PT,,,,,,False,,,
ALD-T000275899,2026-02-12 12:35:19.575407+00:00,ALD-C002452,ALD-A002452,tok_K003186,CARD_PAYMENT,POS,12.48,EUR,M000205,5999,PT,,,,,,False,,,
ALD-T000279404,2026-02-12 21:57:12.057059+00:00,ALD-C003476,ALD-A003476,,TRANSFER,OPEN_BANKING,496.62,EUR,,,,B008693,PT,D004914,79.93.171.84,PT,False,,,
ALD-T000280002,2026-02-13 07:41:18.786718+00:00,ALD-C003101,ALD-A003101,tok_K004030,CARD_PAYMENT,POS,20.95,EUR,M001332,5411,PT,,,,,,False,,,
ALD-T000280341,2026-02-13 09:13:58.457409+00:00,ALD-C001340,ALD-A001340,tok_K001725,CARD_PAYMENT,ECOM,120.27,EUR,M001446,5691,PT,,,D001912,79.172.136.232,PT,False,,,
ALD-T000283089,2026-02-13 14:56:17.990627+00:00,ALD-C002758,ALD-A002758,tok_K003586,CARD_PAYMENT,POS,77.99,EUR,M000260,5812,PT,,,,,,False,,,
ALD-T000284189,2026-02-13 17:01:32.348241+00:00,ALD-C001096,ALD-A001096,,TRANSFER,WEB,1184.01,EUR,,,,B016317,PT,D001567,79.39.9.106,PT,False,,,
ALD-T000285312,2026-02-13 21:15:23.863549+00:00,ALD-C003316,ALD-A003316,tok_K004303,CARD_PAYMENT,POS,23.78,EUR,M001497,5541,PT,,,,,,False,,,
ALD-T000288345,2026-02-14 12:26:59.466809+00:00,ALD-C003644,ALD-A003644,,TRANSFER,MOBILE,608.61,EUR,,,,B009105,PT,D005153,79.17.95.78,PT,False,,,
ALD-T000290106,2026-02-14 14:44:15.515093+00:00,ALD-C002511,ALD-A002511,,TRANSFER,MOBILE,315.36,EUR,,,,B006281,PT,D003593,79.175.178.150,PT,False,,,
ALD-T000290231,2026-02-14 14:54:48.856083+00:00,ALD-C000444,ALD-A000444,,TRANSFER,WEB,221.98,EUR,,,,B001118,PT,D000630,79.231.242.228,PT,False,,,
ALD-T000290462,2026-02-14 15:10:41.514407+00:00,ALD-C003090,ALD-A003090,tok_K004015,CARD_PAYMENT,ECOM,57.86,EUR,M000878,5411,PT,,,D004392,79.25.3.33,PT,False,,,
ALD-T000291739,2026-02-14 17:08:23.913452+00:00,ALD-C001609,ALD-A001609,tok_K002077,CARD_PAYMENT,ECOM,111.74,EUR,M000018,5411,PT,,,D002316,79.117.158.63,PT,False,,,
ALD-T000292570,2026-02-14 18:55:45.854233+00:00,ALD-C001391,ALD-A001391,tok_K001792,CARD_PAYMENT,ECOM,118.7,EUR,M000702,5411,PT,,,D001991,79.158.178.152,PT,False,,,
ALD-T000293802,2026-02-15 06:05:51.485224+00:00,ALD-C000915,ALD-A000915,,TRANSFER,MOBILE,130.64,EUR,,,,B015311,PT,D001315,79.243.5.120,PT,False,,,
ALD-T000306140,2026-02-16 17:29:54.490851+00:00,ALD-C001568,ALD-A001568,tok_K002022,CARD_PAYMENT,POS,23.18,EUR,M000268,5541,PT,,,,,,False,,,
ALD-T000309055,2026-02-17 11:37:18.594840+00:00,ALD-C003713,ALD-A003713,tok_K004821,CARD_PAYMENT,POS,13.38,EUR,M001286,5816,PT,,,,,,False,,,
ALD-T000312959,2026-02-17 20:23:00.278338+00:00,ALD-C000365,ALD-A000365,,TRANSFER,BRANCH,578.12,EUR,,,,B000903,PT,,,,False,,,
ALD-T000313249,2026-02-17 23:54:36+00:00,ALD-C000215,ALD-A000215,,TRANSFER,OPEN_BANKING,263.7,EUR,,,,B000535,PT,D000309,79.163.216.82,PT,False,,,
